sample_id,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance,final_net_energy_per_robot,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,final_strategy_entropy,mean_strategy_entropy_final_window
5700,1.103271484375,128,0.5419921875,1.23828125,0.62060546875,0.076884765625,-6540.617578125,0.00090624999999998,0.04614528106239134,1.223183592102491,1.08734697341138,0.9601353615665627
5701,1.103271484375,64,1.4150390625,1.23828125,0.62060546875,0.076884765625,-4073.08359375,0.00168124999999998,0.059853680632577,1.2535432107895534,1.0151312721822112,0.974120170218281
5702,1.103271484375,64,0.5419921875,3.43359375,0.62060546875,0.076884765625,-5765.053125,0.00113124999999996,0.023051689217583705,1.2443172023187465,1.2811843877788998,1.2429267750518325
5703,1.103271484375,64,0.5419921875,1.23828125,0.77294921875,0.076884765625,-5798.61171875,0.0011083333333333,0.022937954622733858,1.210598660475907,1.021836966496061,0.941803032796017
5704,1.103271484375,64,0.5419921875,1.23828125,0.62060546875,0.085673828125,-5913.68203125,0.00106249999999996,0.0228732277601046,1.2107483709836342,1.018012521393389,0.937158269871589
5705,1.103271484375,128,1.4150390625,3.43359375,0.77294921875,0.085673828125,-5021.487890625,0.00143124999999996,0.1214705406910807,1.2453472062906281,1.2003852790893108,1.1626495832684045
5706,1.037353515625,64,1.4150390625,3.43359375,0.77294921875,0.085673828125,-4415.08828125,0.0015999999999999602,0.06063317983313578,1.2423183608724997,1.1532797574183995,1.1185273688093251
5707,1.037353515625,128,0.5419921875,3.43359375,0.77294921875,0.085673828125,-6486.480859375,0.0009260416666666399,0.046199961789153,1.2263256973380887,1.3081302082266018,1.2719661770717021
5708,1.037353515625,128,1.4150390625,1.23828125,0.77294921875,0.085673828125,-5301.6796875,0.00132812499999998,0.12101196511964248,1.233320720190944,1.0269761803369128,0.9574936108309643
5709,1.037353515625,128,1.4150390625,3.43359375,0.62060546875,0.085673828125,-5236.819921875,0.0013843749999999599,0.12257344829842502,1.2636279770090388,1.1938151023724957,1.1862330387748208
