sample_id,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance,final_net_energy_per_robot,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,final_strategy_entropy,mean_strategy_entropy_final_window
81,3.94140625,32,0.515625,3.9375,0.7265625,0.05359375000000001,4328.921875,0.005390625,0.0091532895722804,1.2585035214652438,0.822765522645095,0.8342515777110114
82,3.94140625,64,0.515625,3.9375,0.7265625,0.05359375000000001,106.95703125,0.0030078125,0.020964559135956,1.264860424313018,0.7901720817567991,0.7187332410176475
83,3.94140625,32,1.296875,3.9375,0.7265625,0.05359375000000001,5608.390625,0.0061328125,0.022381469535355,1.243529743343211,0.8347618366706804,0.8600704927420599
84,3.94140625,32,0.515625,3.4375,0.7265625,0.05359375000000001,3637.4765625,0.005,0.009336866095521,1.2450451210769329,0.8682549615043405,0.8886438055935151
85,3.94140625,32,0.515625,3.9375,0.5390625,0.05359375000000001,4248.921875,0.0053125,0.0090294130998606,1.225465722435252,0.7816677643142398,0.770983085103381
86,3.94140625,32,0.515625,3.9375,0.7265625,0.022656250000000003,4328.921875,0.005390625,0.0091532895722804,1.2585035214652438,0.822765522645095,0.8342515777110114
87,3.94140625,64,1.296875,3.4375,0.5390625,0.022656250000000003,2794.18359375,0.00447265625,0.0480267192683826,1.2464866910834211,0.8368050768393844,0.8443607215596728
88,2.06640625,128,1.015625,1.9375,0.9765625,0.09859375000000001,-2270.17578125,0.001640625,0.0855635409790204,1.2273741277396246,0.8917638641419495,0.9241905469547776
89,2.06640625,128,1.015625,1.9375,0.9765625,0.09859375000000001,-2270.17578125,0.001640625,0.0855635409790204,1.2273741277396246,0.8917638641419495,0.9241905469547776
90,2.06640625,16,1.015625,1.9375,0.9765625,0.09859375000000001,4045.3125,0.005234375,0.0085285659206823,1.2525234390172266,1.195228732234673,1.1883034276664992
91,2.06640625,128,0.796875,1.9375,0.9765625,0.09859375000000001,-2569.845703125,0.001455078125,0.0671823871479346,1.2082092814371916,0.8560980750268352,0.9110697264700705
92,2.06640625,128,1.015625,1.4375,0.9765625,0.09859375000000001,-2174.04296875,0.00173828125,0.086830038691762,1.2187283803818685,1.0476400752674748,1.112290666299141
93,2.06640625,128,1.015625,1.9375,0.7890625,0.09859375000000001,-2517.681640625,0.001494140625,0.085845045510369,1.198699152946765,0.8392685609464395,0.834334842685496
94,2.06640625,128,1.015625,1.9375,0.9765625,0.06765625,-2005.611328125,0.001748046875,0.0837503584631522,1.209498176522152,0.918451568034851,0.9695919632283632
95,2.06640625,16,0.796875,1.4375,0.7890625,0.06765625,3852.984375,0.005,0.0062974468482924,1.2613090714812178,1.2350023822568743,1.2388556908130917
96,1.59765625,64,1.390625,1.4375,0.9140625,0.06484375,-1068.74609375,0.00234375,0.0581650871091458,1.2221337955367813,1.093931597849816,1.1328726793677446
97,3.47265625,64,1.390625,1.4375,0.9140625,0.06484375,1925.8671875,0.00408203125,0.0550742553127408,1.2211427568205824,1.1857736677097548,1.207754789857766
98,1.59765625,128,1.390625,1.4375,0.9140625,0.06484375,-1655.921875,0.001708984375,0.1030950229717045,1.2003713910425864,1.1122605610648082,1.165695146242827
99,1.59765625,64,1.421875,1.4375,0.9140625,0.06484375,-1134.37109375,0.00228515625,0.0590453938717293,1.2223517771802062,1.1081495279956104,1.153243601632744
100,1.59765625,64,1.390625,4.9375,0.9140625,0.06484375,-1610.203125,0.0020703125,0.0596687056468635,1.2066460515286015,0.9527581761182842,0.6852453020834192
101,1.59765625,64,1.390625,1.4375,0.6015625,0.06484375,-1819.9140625,0.0019140625,0.0590919393859191,1.192834201401714,1.0045386819056237,1.0526866185614474
102,1.59765625,64,1.390625,1.4375,0.9140625,0.056406250000000005,-1809.421875,0.0018359375,0.0571151201280207,1.2444002190710022,1.100140799422575,1.146474258635382
103,3.47265625,128,1.421875,4.9375,0.6015625,0.056406250000000005,209.69921875,0.00275390625,0.0998854925332596,1.3052802360607796,0.8008467589999586,0.7761399017000327
104,3.47265625,128,0.890625,3.4375,0.6640625,0.01984375,-451.4453125,0.0023828125,0.0637790229363432,1.3018286143016662,0.7739547653194006,0.7673718306240573
105,1.59765625,128,0.890625,3.4375,0.6640625,0.01984375,-1957.9609375,0.001240234375,0.0578672274762865,1.2351934662000537,0.6544708229848153,0.6836550864879143
106,3.47265625,32,0.890625,3.4375,0.6640625,0.01984375,3648.4453125,0.005,0.0160767433570121,1.2898309004307902,0.902010224193988,0.913979307557687
107,3.47265625,128,0.921875,3.4375,0.6640625,0.01984375,-184.283203125,0.00259765625,0.0674994073574752,1.2412677126422509,0.8365656837039981,0.8016240263009116
108,3.47265625,128,0.890625,2.9375,0.6640625,0.01984375,-597.087890625,0.002333984375,0.0650136458715373,1.2587550699176375,0.735875166145984,0.7803433004539724
109,3.47265625,128,0.890625,3.4375,0.8515625,0.01984375,-399.17578125,0.002421875,0.0639762856435758,1.2731746597785047,0.8214880551444933,0.8113649951961353
110,3.47265625,128,0.890625,3.4375,0.6640625,0.01140625,-451.4453125,0.0023828125,0.0637790229363432,1.3018286143016662,0.7739547653194006,0.7673718306240573
111,1.59765625,32,0.921875,2.9375,0.8515625,0.01140625,-869.9765625,0.0021875,0.0167294298674268,1.3045470095998195,0.879162952033872,0.8356882088865288
112,2.53515625,32,1.140625,2.4375,0.5390625,0.042343750000000006,1450.578125,0.0037890625,0.0221894260309922,1.193234214629587,0.8849467919135232,0.8522237565576029
113,2.53515625,32,1.140625,2.4375,0.5390625,0.042343750000000006,1450.578125,0.0037890625,0.0221894260309922,1.193234214629587,0.8849467919135232,0.8522237565576029
114,2.53515625,64,1.140625,2.4375,0.5390625,0.042343750000000006,40.53125,0.00291015625,0.0452425317104784,1.262678310258782,0.7758738657963591,0.7774462612235985
115,2.53515625,32,0.671875,2.4375,0.5390625,0.042343750000000006,1270.1953125,0.00359375,0.0125892244248429,1.228138102449555,0.8681487330826831,0.8713530731094606
116,2.53515625,32,1.140625,1.9375,0.5390625,0.042343750000000006,1628.734375,0.0038671875,0.0218644333465543,1.206993667657982,1.0090391836049777,1.0169421076325196
117,2.53515625,32,1.140625,2.4375,0.9765625,0.042343750000000006,1521.2265625,0.0038671875,0.022525442852504,1.197484760799667,1.0284868386465822,1.027379045682907
118,2.53515625,32,1.140625,2.4375,0.5390625,0.033906250000000006,1870.515625,0.003984375,0.021527799673663,1.2235306589749066,0.7905318588790107,0.844300187509565
119,2.53515625,64,0.671875,1.9375,0.9765625,0.033906250000000006,-695.89453125,0.002421875,0.0263507824034249,1.2502072164588656,0.9982913636535896,1.044847929982176
120,0.66015625,64,0.640625,4.4375,0.7890625,0.08734375,-3629.23046875,0.000859375,0.0280164436146976,1.2670394760982342,1.046993256095345,0.6285653848406646
121,0.66015625,64,0.640625,4.4375,0.7890625,0.08734375,-3629.23046875,0.000859375,0.0280164436146976,1.2670394760982342,1.046993256095345,0.6285653848406646
122,0.66015625,128,0.640625,4.4375,0.7890625,0.08734375,-3963.52734375,0.0006640625,0.055534663051282,1.231129293815057,1.0988517818371266,0.6259989310053453
123,0.66015625,64,1.171875,4.4375,0.7890625,0.08734375,-3811.77734375,0.00076171875,0.0515409999555921,1.3206589951866994,1.063411439791473,0.6288813042293405
