sample_id,seed,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance,final_net_energy_per_robot,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,final_strategy_entropy,mean_strategy_entropy_final_window
318,7,0.865234375,64,0.5234375,2.90625,0.81640625,0.093671875,-5395.08203125,0.0007942708333333334,0.02214746763971889,1.2137840718662618,1.2578082019872738,1.1586017047543211
320,7,1.099609375,64,1.0859375,1.65625,0.53515625,0.082421875,-3913.921875,0.00140625,0.04588031182376687,1.229810048611869,1.0486264544712827,0.984233341655142
321,7,0.572265625,64,1.0859375,1.65625,0.53515625,0.082421875,-5056.8515625,0.0009375,0.045960885506784746,1.1848843687647965,1.0930018211886403,0.9503389988583457
320,8,1.099609375,64,1.0859375,1.65625,0.53515625,0.082421875,-3770.80859375,0.0014322916666666666,0.045283025183691636,1.1366385776992598,1.0032522232816732,0.9304217236119166
321,8,0.572265625,64,1.0859375,1.65625,0.53515625,0.082421875,-5738.765625,0.0006640625,0.046194673363231784,1.1924484693036068,1.0974045199867355,0.990621286251777
322,7,1.099609375,64,1.0859375,1.65625,0.53515625,0.082421875,-3913.921875,0.00140625,0.04588031182376687,1.229810048611869,1.0486264544712827,0.984233341655142
322,8,1.099609375,64,1.0859375,1.65625,0.53515625,0.082421875,-3770.80859375,0.0014322916666666666,0.045283025183691636,1.1366385776992598,1.0032522232816732,0.9304217236119166
323,8,1.099609375,64,1.1953125,1.65625,0.53515625,0.082421875,-3139.453125,0.00171875,0.0503209946053618,1.1911395550475663,0.9900161262227103,0.9457445661984498
323,7,1.099609375,64,1.1953125,1.65625,0.53515625,0.082421875,-3641.04296875,0.0015364583333333333,0.05083541665041464,1.2259610991546446,1.0137543309370844,0.9602394119648473
324,7,1.099609375,64,1.0859375,2.03125,0.53515625,0.082421875,-3712.8828125,0.0014713541666666666,0.045546445909771825,1.1666405720394402,1.1155347570823717,1.0635681085612914
324,8,1.099609375,64,1.0859375,2.03125,0.53515625,0.082421875,-3975.59765625,0.001328125,0.04494868016894808,1.1829334255200243,0.9984361317934918,0.9725572821460602
325,8,1.099609375,64,1.0859375,1.65625,0.57421875,0.082421875,-3671.68359375,0.001484375,0.04547238498988706,1.1992680398190252,1.013503781093338,0.9448956004414132
325,7,1.099609375,64,1.0859375,1.65625,0.57421875,0.082421875,-3880.1796875,0.0014322916666666666,0.04609990206328645,1.1968585498759388,0.9694070159056823,0.9084443819626121
326,7,1.099609375,64,1.0859375,1.65625,0.53515625,0.08804687500000001,-3913.921875,0.00140625,0.04588031182376687,1.229810048611869,1.0486264544712827,0.984233341655142
326,8,1.099609375,64,1.0859375,1.65625,0.53515625,0.08804687500000001,-3770.80859375,0.0014322916666666666,0.045283025183691636,1.1366385776992598,1.0032522232816732,0.9304217236119166
327,7,0.572265625,64,1.1953125,2.03125,0.57421875,0.08804687500000001,-5521.45703125,0.0007552083333333333,0.05081651018985999,1.2211527371155395,1.1478368901370106,1.1204906991504953
327,8,0.572265625,64,1.1953125,2.03125,0.57421875,0.08804687500000001,-5058.4296875,0.0009244791666666667,0.05038423873037094,1.1950719163735029,1.1504380087591122,1.1131312191521636
328,7,2.974609375,128,0.5859375,3.65625,0.78515625,0.037421875,-2346.068359375,0.0018489583333333333,0.04511743716376618,1.2927690775815446,1.00399741565354,0.9263994089939903
