sample_id,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance,final_net_energy_per_robot,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,final_strategy_entropy,mean_strategy_entropy_final_window
62,0.806640625,128,1.1953125,4.84375,0.76171875,0.019140625,-3917.51953125,0.0006542968749999501,0.07078674964381525,1.2319624616632168,0.883257945812298,0.7195735003798492
63,0.396484375,64,0.6171875,4.96875,0.66015625,0.019140625,-4894.326171875,0.00047526041666665,0.020639125351628998,1.2483860983788668,1.1070400753346903,0.9071957704000647
64,1.041015625,32,0.6328125,3.59375,0.60546875,0.021953125000000004,-3639.4765625,0.0014713541666666,0.012881352712028098,1.2513379929868065,1.1901847832163073,1.1327394854833464
65,3.443359375,32,0.6328125,3.59375,0.60546875,0.021953125000000004,5956.1015625,0.00511718749999995,0.010961192196301251,1.2493733110698741,0.7151373352239139,0.7293788682245834
66,1.041015625,128,0.6328125,3.59375,0.60546875,0.021953125000000004,-3975.5078125,0.0007649739583333,0.040306460743784495,1.2684692605738257,1.0008889344535081,0.8461427680761855
67,1.041015625,32,0.8046875,3.59375,0.60546875,0.021953125000000004,-3038.6875,0.0016927083333333,0.016178240750990502,1.242730714615347,1.0839250683805632,1.0111593693355023
68,1.041015625,32,0.6328125,2.21875,0.60546875,0.021953125000000004,-3166.48828125,0.00160156249999995,0.0125195033822303,1.1192961764591844,0.994113665693648,0.9221707686558337
69,1.041015625,32,0.6328125,3.59375,0.62890625,0.021953125000000004,-3590.30078125,0.0014973958333332998,0.0129111718550271,1.2466475374995514,1.1856149040692037,1.1330494146012788
70,1.041015625,32,0.6328125,3.59375,0.60546875,0.024765625,-3584.77734375,0.00148437499999995,0.01282892882537165,1.2475889303410463,1.2003174095938487,1.1026670252095798
71,3.443359375,128,0.8046875,2.21875,0.62890625,0.024765625,-846.091796875,0.0023470052083333,0.05863449869926015,1.23090294005139,0.9444471983071941,0.9405460371219709
72,2.916015625,64,1.1328125,1.59375,0.85546875,0.066953125,1439.216796875,0.0035091145833333,0.045472344539539855,1.2394387566547849,1.0786736041826797,1.1038034400358228
73,1.568359375,64,1.1328125,1.59375,0.85546875,0.066953125,-2507.919921875,0.0019401041666666499,0.0469076621438862,1.2140930657631472,0.9501165093177619,0.9286361806110548
74,2.916015625,32,1.1328125,1.59375,0.85546875,0.066953125,5105.78125,0.0048697916666666004,0.0206720791086847,1.2191073464756155,1.12115339624164,1.1520948806055715
75,2.916015625,64,1.3046875,1.59375,0.85546875,0.066953125,1579.28515625,0.0036067708333333,0.053234646807975905,1.2642499583588473,1.0596492694728736,1.0882747392521965
76,2.916015625,64,1.1328125,4.21875,0.85546875,0.066953125,1438.25390625,0.0035546875,0.0463511008842719,1.245292431558659,0.8131357674131307,0.7999948220302007
77,2.916015625,64,1.1328125,1.59375,0.87890625,0.066953125,1679.88671875,0.00360026041666665,0.0452975320219016,1.219967326861274,1.1275939391618346,1.1315891049676101
78,2.916015625,64,1.1328125,1.59375,0.85546875,0.06976562500000001,1439.216796875,0.0035091145833333,0.045472344539539855,1.2394387566547849,1.0786736041826797,1.1038034400358228
79,1.568359375,32,1.3046875,4.21875,0.87890625,0.06976562500000001,61.15234375,0.00295572916666665,0.0259134791180149,1.2105960938976263,0.8784491973372315,0.8430692726379514
80,3.853515625,64,0.8828125,4.59375,0.98046875,0.08945312500000001,1275.689453125,0.00344401041666665,0.03549003564195995,1.2864562705629614,0.797923064865564,0.7812872573673231
81,2.505859375,64,0.8828125,4.59375,0.98046875,0.08945312500000001,-650.12109375,0.00269531249999995,0.036280088210866604,1.255435526955942,0.9826885317968391,0.9820858042615953
82,3.853515625,8,0.8828125,4.59375,0.98046875,0.08945312500000001,15136.296875,0.0083333333333333,0.00196272150256015,1.352519029932564,0.9218541823281594,0.946813861353708
83,3.853515625,64,1.0546875,4.59375,0.98046875,0.08945312500000001,3221.880859375,0.004225260416666651,0.0418698689240499,1.2618599878206258,0.7827966387330514,0.8045002693469065
84,3.853515625,64,0.8828125,3.21875,0.98046875,0.08945312500000001,2321.330078125,0.0038346354166666,0.03481719104826765,1.206383769819709,0.8445474431756291,0.8424792714766567
85,3.853515625,64,0.8828125,4.59375,0.75390625,0.08945312500000001,1914.001953125,0.0036848958333332996,0.0351185867532856,1.219085139742894,0.7385233017671993,0.7487376887706578
