time_s,sector_0,sector_1,sector_2,sector_3
0.25,0.0,0.0,0.0,0.0
187.75,0.070875,0.123,0.11374999999999998,0.075
375.25,0.16787499999999994,0.2947500000000004,0.26537500000000025,0.2996249999999999
562.75,0.2456250000000003,0.4105000000000011,0.33287500000000064,0.4905000000000008
750.25,0.39562500000000067,0.32187500000000335,0.39450000000000207,0.5197500000000034
937.75,0.5170000000000023,0.413500000000003,0.6567500000000039,0.5551250000000043
1125.25,0.4292500000000036,0.5078750000000036,0.5028750000000064,0.5486250000000066
1312.75,0.5943750000000038,0.6748750000000057,0.7928750000000073,0.5981250000000078
1500.0,0.6901250000000061,0.7213750000000085,0.6285000000000089,0.6308750000000095
